,Nombre,Tipo,Provincia,Poblacion,lon,lat,uri
254,Arróniz,Municipio,Navarra,1051.0,-2.0913,42.5888,http://www.wikidata.org/entity/Q1645816
255,Luquin,Municipio,Navarra,132.0,-2.0992,42.6117,http://www.wikidata.org/entity/Q1647428
256,Lapoblación,Municipio,Navarra,120.0,-2.4742,42.6047,http://www.wikidata.org/entity/Q1637542
257,Zubieta,Municipio,Navarra,303.0,-1.7424,43.1249,http://www.wikidata.org/entity/Q1643571
258,Obanos,Municipio,Navarra,935.0,-1.7856,42.6794,http://www.wikidata.org/entity/Q984867
259,Marcilla,Municipio,Navarra,2858.0,-1.7375,42.3278,http://www.wikidata.org/entity/Q1636217
260,Zizur Mayor/Zizur Nagusia,Municipio,Navarra,14894.0,-1.6908,42.7867,http://www.wikidata.org/entity/Q1228466
261,Etxauri,Municipio,Navarra,650.0,-1.79,42.7939,http://www.wikidata.org/entity/Q984884
262,Leache,Municipio,Navarra,30.0,-1.4069,42.6078,http://www.wikidata.org/entity/Q1647462
263,Peralta,Municipio,Navarra,5893.0,-1.8,42.3331,http://www.wikidata.org/entity/Q984865
264,Aranarache,Municipio,Navarra,72.0,-2.2283,42.7794,http://www.wikidata.org/entity/Q1645785
265,Legaria,Municipio,Navarra,111.0,-2.1733,42.6486,http://www.wikidata.org/entity/Q1647448
266,Tirapu,Municipio,Navarra,40.0,-1.7014,42.6586,http://www.wikidata.org/entity/Q1647412
267,Cendea de Olza/Oltza Zendea,Municipio,Navarra,1831.0,-1.7539,42.8225,http://www.wikidata.org/entity/Q1020550
268,Aberin,Municipio,Navarra,359.0,-2.0072,42.6192,http://www.wikidata.org/entity/Q1645796
269,Atez,Municipio,Navarra,215.0,-1.7097,42.9394,http://www.wikidata.org/entity/Q1645800
270,Ezprogui,Municipio,Navarra,43.0,-1.4178,42.5667,http://www.wikidata.org/entity/Q1641825
271,Ciriza/Ziritza,Municipio,Navarra,155.0,-1.8267,42.7906,http://www.wikidata.org/entity/Q1641813
272,Dicastillo,Municipio,Navarra,604.0,-2.0283,42.5958,http://www.wikidata.org/entity/Q1627528
273,San Martín de Unx,Municipio,Navarra,392.0,-1.5603,42.5244,http://www.wikidata.org/entity/Q984889
274,Orbaizeta,Municipio,Navarra,195.0,-1.2286,42.9742,http://www.wikidata.org/entity/Q1647894
275,Artajona,Municipio,Navarra,1675.0,-1.7644,42.5911,http://www.wikidata.org/entity/Q1645743
276,Falces,Municipio,Navarra,2315.0,-1.7947,42.3878,http://www.wikidata.org/entity/Q1641884
277,Aranguren,Municipio,Navarra,10859.0,-1.5361,42.7892,http://www.wikidata.org/entity/Q1636195
278,Valle de Ollo,Municipio,Navarra,421.0,-1.85,42.8667,http://www.wikidata.org/entity/Q1647377
279,Lesaka,Municipio,Navarra,2741.0,-1.7039,43.2492,http://www.wikidata.org/entity/Q1647457
280,Azuelo,Municipio,Navarra,31.0,-2.3492,42.6083,http://www.wikidata.org/entity/Q1645770
281,Abáigar,Municipio,Navarra,83.0,-2.1831,42.65,http://www.wikidata.org/entity/Q1635742
282,Orísoain,Municipio,Navarra,79.0,-1.6039,42.6011,http://www.wikidata.org/entity/Q1647472
283,http://aunamendi.eusko-ikaskuntza.eus/en/doneztebesantesteban/ar-48236/,Municipio,Navarra,1726.0,-1.6688,43.131,http://www.wikidata.org/entity/Q1647359
284,Ancín,Municipio,Navarra,337.0,-2.1892,42.6594,http://www.wikidata.org/entity/Q1645748
285,Orbara,Municipio,Navarra,33.0,-1.2403,42.9675,http://www.wikidata.org/entity/Q1647403
286,Masegoso de Tajuña,Municipio,provincia de Guadalajara,52.0,-2.6961,40.8251,http://www.wikidata.org/entity/Q1654362
287,Villarta,Municipio,Provincia de Cuenca,793.0,-1.6444,39.4464,http://www.wikidata.org/entity/Q1766377
288,Villar del Infantado,Municipio,Provincia de Cuenca,43.0,-2.4792,40.4558,http://www.wikidata.org/entity/Q1767519
289,Graja de Iniesta,Municipio,Provincia de Cuenca,361.0,-1.6706,39.5174,http://www.wikidata.org/entity/Q1768941
290,Hontecillas,Municipio,Provincia de Cuenca,61.0,-2.1869,39.6928,http://www.wikidata.org/entity/Q1768923
291,Zafra de Záncara,Municipio,Provincia de Cuenca,122.0,-2.558,39.892,http://www.wikidata.org/entity/Q1766301
292,Beamud,Municipio,Provincia de Cuenca,37.0,-1.8333,40.1833,http://www.wikidata.org/entity/Q1770946
293,"Valle de Altomira, El",Municipio,Provincia de Cuenca,211.0,-2.76,40.2253,http://www.wikidata.org/entity/Q1766345
294,Salvacañete,Municipio,Provincia de Cuenca,303.0,-1.5,40.1,http://www.wikidata.org/entity/Q1752006
295,Gabaldón,Municipio,Provincia de Cuenca,183.0,-1.945,39.6262,http://www.wikidata.org/entity/Q1768695
296,Palomera,Municipio,Provincia de Cuenca,171.0,-2.0506,40.0675,http://www.wikidata.org/entity/Q1768723
297,Bascuñana de San Pedro,Municipio,Provincia de Cuenca,18.0,-2.2281,40.2134,http://www.wikidata.org/entity/Q1769850
298,Priego,Municipio,Provincia de Cuenca,896.0,-2.3135,40.4488,http://www.wikidata.org/entity/Q1649799
299,San Clemente,Municipio,Provincia de Cuenca,6988.0,-2.4294,39.4039,http://www.wikidata.org/entity/Q1750966
300,Torralba,Municipio,Provincia de Cuenca,112.0,-2.2864,40.3022,http://www.wikidata.org/entity/Q1765377
301,"Hinojosos, Los",Municipio,Provincia de Cuenca,771.0,-2.8258,39.6042,http://www.wikidata.org/entity/Q1768772
302,Belmonte,Municipio,Provincia de Cuenca,1903.0,-2.7038,39.5593,http://www.wikidata.org/entity/Q1769803
303,Villar del Humo,Municipio,Provincia de Cuenca,184.0,-1.6273,39.8717,http://www.wikidata.org/entity/Q1767543
304,Villas de la Ventosa,Municipio,Provincia de Cuenca,211.0,-2.4322,40.205,http://www.wikidata.org/entity/Q1767549
305,Garaballa,Municipio,Provincia de Cuenca,59.0,-1.3747,39.8125,http://www.wikidata.org/entity/Q1769810
306,Arrancacepas,Municipio,Provincia de Cuenca,25.0,-2.359,40.3037,http://www.wikidata.org/entity/Q1648829
307,"Pedernoso, El",Municipio,Provincia de Cuenca,1124.0,-2.7444,39.4839,http://www.wikidata.org/entity/Q1768717
308,Zarza de Tajo,Municipio,Provincia de Cuenca,239.0,-3.1305,40.0179,http://www.wikidata.org/entity/Q1648826
309,Villar de Domingo García,Municipio,Provincia de Cuenca,220.0,-2.2942,40.2383,http://www.wikidata.org/entity/Q1767470
310,Vara de Rey,Municipio,Provincia de Cuenca,496.0,-2.2939,39.4258,http://www.wikidata.org/entity/Q1649589
311,Tresjuncos,Municipio,Provincia de Cuenca,293.0,-2.7558,39.7014,http://www.wikidata.org/entity/Q1767763
312,Lagunaseca,Municipio,Provincia de Cuenca,77.0,-2.0178,40.5308,http://www.wikidata.org/entity/Q1648839
313,Villaverde y Pasaconsol,Municipio,Provincia de Cuenca,332.0,-2.265,39.7708,http://www.wikidata.org/entity/Q1767439
314,Vindel,Municipio,Provincia de Cuenca,11.0,-2.3804,40.5868,http://www.wikidata.org/entity/Q1766405
315,Castillejo-Sierra,Municipio,Provincia de Cuenca,28.0,-2.1406,40.3752,http://www.wikidata.org/entity/Q1769868
316,"Valeras, Las",Municipio,Provincia de Cuenca,1496.0,-2.1581,39.7686,http://www.wikidata.org/entity/Q1769796
317,Puebla del Salvador,Municipio,Provincia de Cuenca,181.0,-1.6736,39.5664,http://www.wikidata.org/entity/Q1649795
318,Masegosa,Municipio,Provincia de Cuenca,64.0,-2.0258,40.5473,http://www.wikidata.org/entity/Q1768930
319,Monteagudo de las Salinas,Municipio,Provincia de Cuenca,129.0,-1.9,39.8047,http://www.wikidata.org/entity/Q1752014
320,Castillo-Albaráñez,Municipio,Provincia de Cuenca,22.0,-2.393,40.2992,http://www.wikidata.org/entity/Q1769832
321,"Provencio, El",Municipio,Provincia de Cuenca,2437.0,-2.5741,39.377,http://www.wikidata.org/entity/Q1768685
322,"Mesas, Las",Municipio,Provincia de Cuenca,2336.0,-2.7645,39.388,http://www.wikidata.org/entity/Q1769818
323,Valdemoro-Sierra,Municipio,Provincia de Cuenca,110.0,-1.7668,40.1006,http://www.wikidata.org/entity/Q1767502
324,Vellisca,Municipio,Provincia de Cuenca,102.0,-2.8142,40.1294,http://www.wikidata.org/entity/Q1768243
325,Villalgordo del Marquesado,Municipio,Provincia de Cuenca,80.0,-2.509,39.6824,http://www.wikidata.org/entity/Q1767433
326,Casas de Benítez,Municipio,Provincia de Cuenca,852.0,-2.1308,39.3614,http://www.wikidata.org/entity/Q1770932
327,Villaescusa de Haro,Municipio,Provincia de Cuenca,470.0,-2.6735,39.5975,http://www.wikidata.org/entity/Q1767516
328,Laguna del Marquesado,Municipio,Provincia de Cuenca,50.0,-1.6715,40.1777,http://www.wikidata.org/entity/Q1648820
329,Valdemorillo de la Sierra,Municipio,Provincia de Cuenca,59.0,-1.7805,40.039,http://www.wikidata.org/entity/Q1649575
330,Villanueva de Guadamejud,Municipio,Provincia de Cuenca,13.0,-2.5049,40.2248,http://www.wikidata.org/entity/Q1766395
331,Leganiel,Municipio,Provincia de Cuenca,190.0,-2.9503,40.1628,http://www.wikidata.org/entity/Q1648802
332,"Almarcha, La",Municipio,Provincia de Cuenca,365.0,-2.3797,39.6867,http://www.wikidata.org/entity/Q1769651
333,Valdetórtola,Municipio,Provincia de Cuenca,133.0,-2.1853,39.9217,http://www.wikidata.org/entity/Q1767488
334,"Alberca de Záncara, La",Municipio,Provincia de Cuenca,1590.0,-2.5056,39.5083,http://www.wikidata.org/entity/Q1769754
335,Villar y Velasco,Municipio,Provincia de Cuenca,77.0,-2.4163,40.1402,http://www.wikidata.org/entity/Q1648864
336,Valverdejo,Municipio,Provincia de Cuenca,93.0,-2.0238,39.616,http://www.wikidata.org/entity/Q1767463
337,Villares del Saz,Municipio,Provincia de Cuenca,443.0,-2.5032,39.8404,http://www.wikidata.org/entity/Q1767556
338,Atalaya del Cañavate,Municipio,Provincia de Cuenca,112.0,-2.252,39.5181,http://www.wikidata.org/entity/Q1769788
339,Víllora,Municipio,Provincia de Cuenca,114.0,-1.5892,39.7522,http://www.wikidata.org/entity/Q1767428
340,Valdeolivas,Municipio,Provincia de Cuenca,202.0,-2.4467,40.5044,http://www.wikidata.org/entity/Q1766388
341,"Valdecolmenas, Los",Municipio,Provincia de Cuenca,72.0,-2.4972,40.1194,http://www.wikidata.org/entity/Q1768766
342,Vega del Codorno,Municipio,Provincia de Cuenca,129.0,-1.9289,40.4325,http://www.wikidata.org/entity/Q1766366
343,Graja de Campalbo,Municipio,Provincia de Cuenca,91.0,-1.2714,39.8991,http://www.wikidata.org/entity/Q1769859
344,Villamayor de Santiago,Municipio,Provincia de Cuenca,2481.0,-2.927,39.7287,http://www.wikidata.org/entity/Q1750918
345,Valsalobre,Municipio,Provincia de Cuenca,23.0,-2.093,40.6174,http://www.wikidata.org/entity/Q1767495
346,Villarejo de la Peñuela,Municipio,Provincia de Cuenca,20.0,-2.4098,40.0879,http://www.wikidata.org/entity/Q1767511
347,Valverde de Júcar,Municipio,Provincia de Cuenca,1082.0,-2.2197,39.7192,http://www.wikidata.org/entity/Q1767561
348,Alcantud,Municipio,Provincia de Cuenca,51.0,-2.3328,40.5486,http://www.wikidata.org/entity/Q1770927
349,Ledaña,Municipio,Provincia de Cuenca,1563.0,-1.7161,39.3558,http://www.wikidata.org/entity/Q1648815
350,Villalba de la Sierra,Municipio,Provincia de Cuenca,456.0,-2.0895,40.2354,http://www.wikidata.org/entity/Q1767420
351,Villarejo de Fuentes,Municipio,Provincia de Cuenca,429.0,-2.6954,39.7884,http://www.wikidata.org/entity/Q1767455
352,Sisante,Municipio,Provincia de Cuenca,1642.0,-2.2028,39.4108,http://www.wikidata.org/entity/Q195679
353,Cañaveruelas,Municipio,Provincia de Cuenca,132.0,-2.6369,40.4003,http://www.wikidata.org/entity/Q370639
354,Pozorrubielos de la Mancha,Municipio,Provincia de Cuenca,180.0,-2.0385,39.4779,http://www.wikidata.org/entity/Q595223
355,Olivares de Júcar,Municipio,Provincia de Cuenca,325.0,-2.3534,39.7603,http://www.wikidata.org/entity/Q1647653
356,Reíllo,Municipio,Provincia de Cuenca,118.0,-1.8722,39.9052,http://www.wikidata.org/entity/Q645244
357,"Parra de las Vegas, La",Municipio,Provincia de Cuenca,33.0,-2.2044,39.8683,http://www.wikidata.org/entity/Q1638589
358,Casas de Garcimolina,Municipio,Provincia de Cuenca,29.0,-1.4172,39.9969,http://www.wikidata.org/entity/Q301086
359,Minglanilla,Municipio,Provincia de Cuenca,2221.0,-1.5944,39.5347,http://www.wikidata.org/entity/Q682640
360,Villagarcía del Llano,Municipio,Provincia de Cuenca,759.0,-1.8464,39.3264,http://www.wikidata.org/entity/Q1648723
361,Sotorribas,Municipio,Provincia de Cuenca,732.0,-2.1628,40.1944,http://www.wikidata.org/entity/Q195680
362,Uña,Municipio,Provincia de Cuenca,82.0,-1.9779,40.2241,http://www.wikidata.org/entity/Q769315
363,Rozalén del Monte,Municipio,Provincia de Cuenca,67.0,-2.8044,39.9908,http://www.wikidata.org/entity/Q1640458
364,Pajarón,Municipio,Provincia de Cuenca,82.0,-1.7831,39.9575,http://www.wikidata.org/entity/Q544615
365,Iniesta,Municipio,Provincia de Cuenca,4305.0,-1.7487,39.4446,http://www.wikidata.org/entity/Q630933
366,Algarra,Municipio,Provincia de Cuenca,26.0,-1.4356,40.0022,http://www.wikidata.org/entity/Q520427
367,Fresneda de la Sierra,Municipio,Provincia de Cuenca,48.0,-2.1416,40.3915,http://www.wikidata.org/entity/Q932674
368,Motilla del Palancar,Municipio,Provincia de Cuenca,5869.0,-1.912,39.563,http://www.wikidata.org/entity/Q288552
369,Albalate de las Nogueras,Municipio,Provincia de Cuenca,253.0,-2.2781,40.3672,http://www.wikidata.org/entity/Q581613
370,Almonacid del Marquesado,Municipio,Provincia de Cuenca,425.0,-2.7669,39.8233,http://www.wikidata.org/entity/Q580931
371,Tribaldos,Municipio,Provincia de Cuenca,107.0,-2.8994,39.9728,http://www.wikidata.org/entity/Q590338
372,Portalrubio de Guadamejud,Municipio,Provincia de Cuenca,22.0,-2.6044,40.2721,http://www.wikidata.org/entity/Q1637392
373,Tragacete,Municipio,Provincia de Cuenca,249.0,-1.8497,40.3511,http://www.wikidata.org/entity/Q751084
374,Olmedilla de Alarcón,Municipio,Provincia de Cuenca,149.0,-2.1064,39.6136,http://www.wikidata.org/entity/Q1647146
375,Tinajas,Municipio,Provincia de Cuenca,201.0,-2.5833,40.3258,http://www.wikidata.org/entity/Q611258
376,Buenache de la Sierra,Municipio,Provincia de Cuenca,97.0,-2.0008,40.1356,http://www.wikidata.org/entity/Q609297
377,Uña,Municipio,Provincia de Cuenca,82.0,-1.9794,40.2236,http://www.wikidata.org/entity/Q769315
378,Villar de Cañas,Municipio,Provincia de Cuenca,374.0,-2.5661,39.7789,http://www.wikidata.org/entity/Q984396
379,Villaconejos de Trabaque,Municipio,Provincia de Cuenca,344.0,-2.3183,40.4,http://www.wikidata.org/entity/Q581548
380,Pinarejo,Municipio,Provincia de Cuenca,212.0,-2.4233,39.6156,http://www.wikidata.org/entity/Q980666
381,San Lorenzo de la Parrilla,Municipio,Provincia de Cuenca,1042.0,-2.3578,39.8494,http://www.wikidata.org/entity/Q1648636
382,Montalbanejo,Municipio,Provincia de Cuenca,103.0,-2.4992,39.7347,http://www.wikidata.org/entity/Q1647572
383,Arandilla del Arroyo,Municipio,Provincia de Cuenca,7.0,-2.3844,40.5109,http://www.wikidata.org/entity/Q1648789
384,Santa María del Val,Municipio,Provincia de Cuenca,67.0,-2.0413,40.5046,http://www.wikidata.org/entity/Q196172
385,Gascueña,Municipio,Provincia de Cuenca,153.0,-2.5181,40.2983,http://www.wikidata.org/entity/Q1647522
386,Casas de los Pinos,Municipio,Provincia de Cuenca,440.0,-2.3717,39.3339,http://www.wikidata.org/entity/Q609780
387,Villalba del Rey,Municipio,Provincia de Cuenca,516.0,-2.6397,40.3443,http://www.wikidata.org/entity/Q673867
388,Campillos-Sierra,Municipio,Provincia de Cuenca,38.0,-1.6969,40.1008,http://www.wikidata.org/entity/Q513693
389,Buendía,Municipio,Provincia de Cuenca,400.0,-2.7573,40.3672,http://www.wikidata.org/entity/Q513533
390,Zafrilla,Municipio,Provincia de Cuenca,58.0,-1.6181,40.1944,http://www.wikidata.org/entity/Q284981
391,Casas de Fernando Alonso,Municipio,Provincia de Cuenca,1169.0,-2.3294,39.3506,http://www.wikidata.org/entity/Q931490
392,"Pozuelo, El",Municipio,Provincia de Cuenca,49.0,-2.2769,40.6203,http://www.wikidata.org/entity/Q728804
393,Mota del Cuervo,Municipio,Provincia de Cuenca,5990.0,-2.8682,39.5003,http://www.wikidata.org/entity/Q1637366
394,Osa de la Vega,Municipio,Provincia de Cuenca,479.0,-2.7575,39.6614,http://www.wikidata.org/entity/Q1638582
395,Narboneta,Municipio,Provincia de Cuenca,37.0,-1.4747,39.7508,http://www.wikidata.org/entity/Q1552598
396,Santa María del Campo Rus,Municipio,Provincia de Cuenca,571.0,-2.425,39.5581,http://www.wikidata.org/entity/Q1648624
397,Villar de la Encina,Municipio,Provincia de Cuenca,154.0,-2.5217,39.6369,http://www.wikidata.org/entity/Q1119506
398,Monreal del Llano,Municipio,Provincia de Cuenca,56.0,-2.7603,39.569,http://www.wikidata.org/entity/Q541302
399,Alarcón,Municipio,Provincia de Cuenca,148.0,-2.0833,39.55,http://www.wikidata.org/entity/Q1020522
400,Torrubia del Castillo,Municipio,Provincia de Cuenca,38.0,-2.3117,39.6585,http://www.wikidata.org/entity/Q771700
401,Hontanaya,Municipio,Provincia de Cuenca,253.0,-2.8361,39.7163,http://www.wikidata.org/entity/Q606095
402,Cueva del Hierro,Municipio,Provincia de Cuenca,29.0,-2.0361,40.5828,http://www.wikidata.org/entity/Q738589
403,Saelices,Municipio,Provincia de Cuenca,483.0,-2.8033,39.9194,http://www.wikidata.org/entity/Q1648614
404,Buciegas,Municipio,Provincia de Cuenca,36.0,-2.463,40.3366,http://www.wikidata.org/entity/Q735167
405,Santa María de los Llanos,Municipio,Provincia de Cuenca,676.0,-2.8083,39.49,http://www.wikidata.org/entity/Q115957
406,Campillos-Paravientos,Municipio,Provincia de Cuenca,105.0,-1.5465,39.9734,http://www.wikidata.org/entity/Q692316
407,Mota de Altarejos,Municipio,Provincia de Cuenca,34.0,-2.3098,39.8817,http://www.wikidata.org/entity/Q1647129
408,San Martín de Boniches,Municipio,Provincia de Cuenca,44.0,-1.5731,39.8864,http://www.wikidata.org/entity/Q115784
409,Villanueva de la Jara,Municipio,Provincia de Cuenca,2249.0,-1.9535,39.4399,http://www.wikidata.org/entity/Q319074
410,Honrubia,Municipio,Provincia de Cuenca,1566.0,-2.2847,39.6125,http://www.wikidata.org/entity/Q574076
411,Pajaroncillo,Municipio,Provincia de Cuenca,65.0,-1.7343,39.9463,http://www.wikidata.org/entity/Q1637269
412,Quintanar del Rey,Municipio,Provincia de Cuenca,7586.0,-1.9281,39.3457,http://www.wikidata.org/entity/Q1647678
413,Saceda-Trasierra,Municipio,Provincia de Cuenca,41.0,-2.8535,40.1543,http://www.wikidata.org/entity/Q1648566
414,Valhermoso de la Fuente,Municipio,Provincia de Cuenca,57.0,-2.0165,39.5524,http://www.wikidata.org/entity/Q603235
415,Salmeroncillos,Municipio,Provincia de Cuenca,102.0,-2.5152,40.5022,http://www.wikidata.org/entity/Q1648573
416,Palomares del Campo,Municipio,Provincia de Cuenca,602.0,-2.5997,39.9478,http://www.wikidata.org/entity/Q1647164
417,Talayuelas,Municipio,Provincia de Cuenca,878.0,-1.2837,39.8494,http://www.wikidata.org/entity/Q1552503
418,San Pedro Palmiches,Municipio,Provincia de Cuenca,57.0,-2.4062,40.4298,http://www.wikidata.org/entity/Q115959
419,Tébar,Municipio,Provincia de Cuenca,286.0,-2.1631,39.4958,http://www.wikidata.org/entity/Q611267
420,Piqueras del Castillo,Municipio,Provincia de Cuenca,48.0,-2.0825,39.7206,http://www.wikidata.org/entity/Q1647590
421,Villalpardo,Municipio,Provincia de Cuenca,1018.0,-1.6247,39.4719,http://www.wikidata.org/entity/Q510908
422,Poyatos,Municipio,Provincia de Cuenca,56.0,-2.0493,40.4228,http://www.wikidata.org/entity/Q781994
423,Villarejo-Periesteban,Municipio,Provincia de Cuenca,380.0,-2.441,39.8712,http://www.wikidata.org/entity/Q976949
424,Salinas del Manzano,Municipio,Provincia de Cuenca,68.0,-1.5542,40.0886,http://www.wikidata.org/entity/Q949890
425,Valdemeca,Municipio,Provincia de Cuenca,84.0,-1.7434,40.2241,http://www.wikidata.org/entity/Q1647156
426,Puebla de Almenara,Municipio,Provincia de Cuenca,384.0,-2.8131,39.7867,http://www.wikidata.org/entity/Q283217
427,Pozoamargo,Municipio,Provincia de Cuenca,292.0,-2.1964,39.3674,http://www.wikidata.org/entity/Q1647135
428,Campos del Paraíso,Municipio,Provincia de Cuenca,737.0,-2.7028,40.0157,http://www.wikidata.org/entity/Q1637282
429,Solera de Gabaldón,Municipio,Provincia de Cuenca,28.0,-1.9773,39.7493,http://www.wikidata.org/entity/Q196170
430,Torrejoncillo del Rey,Municipio,Provincia de Cuenca,341.0,-2.57,40.0075,http://www.wikidata.org/entity/Q773294
431,Rada de Haro,Municipio,Provincia de Cuenca,44.0,-2.6205,39.5693,http://www.wikidata.org/entity/Q282510
432,Montalbo,Municipio,Provincia de Cuenca,643.0,-2.6689,39.8819,http://www.wikidata.org/entity/Q1647659
433,Olmeda de la Cuesta,Municipio,Provincia de Cuenca,20.0,-2.4763,40.3115,http://www.wikidata.org/entity/Q1647151
434,Villarrubio,Municipio,Provincia de Cuenca,194.0,-2.8944,39.9458,http://www.wikidata.org/entity/Q975354
435,"Peraleja, La",Municipio,Provincia de Cuenca,97.0,-2.5533,40.2364,http://www.wikidata.org/entity/Q384879
436,Tarancón,Municipio,Provincia de Cuenca,15271.0,-3.0102,40.0086,http://www.wikidata.org/entity/Q367734
437,Yémeda,Municipio,Provincia de Cuenca,21.0,-1.7224,39.7629,http://www.wikidata.org/entity/Q643191
438,Altarejos,Municipio,Provincia de Cuenca,190.0,-2.3552,39.9128,http://www.wikidata.org/entity/Q728066
439,Olmedilla de Eliz,Municipio,Provincia de Cuenca,15.0,-2.4192,40.3027,http://www.wikidata.org/entity/Q733693
440,Torrubia del Campo,Municipio,Provincia de Cuenca,257.0,-2.9614,39.8972,http://www.wikidata.org/entity/Q773281
441,Olmeda del Rey,Municipio,Provincia de Cuenca,132.0,-2.0828,39.8081,http://www.wikidata.org/entity/Q1647692
442,Landete,Municipio,Provincia de Cuenca,1234.0,-1.3644,39.9078,http://www.wikidata.org/entity/Q426387
443,Huélamo,Municipio,Provincia de Cuenca,99.0,-1.8114,40.2775,http://www.wikidata.org/entity/Q943437
444,Santa Cruz de Moya,Municipio,Provincia de Cuenca,218.0,-1.2586,39.9561,http://www.wikidata.org/entity/Q115955
445,Paredes,Municipio,Provincia de Cuenca,66.0,-2.8544,40.0659,http://www.wikidata.org/entity/Q530547
